,volts,amps,power,sysstatus,timestamp,M_ID,packet_num
941,116.91,0.004,-0.5,01100000_00100010,7.3738932609558105,_M_00001,293
942,116.95,0.004,-0.3,01100000_00100010,7.407250642776489,_M_00001,293
943,116.97,0.006,-0.6,01100000_00100010,7.440319061279297,_M_00001,293
944,116.93,0.004,-0.1,01100000_00100010,7.4735047817230225,_M_00001,293
945,117.06,0.004,-0.3,01100000_00000010,7.506650686264038,_M_00001,293
946,117.02,0.004,-0.5,01100000_00000010,7.539867401123047,_M_00001,293
947,116.93,0.004,-0.1,01100000_00000010,7.573044300079346,_M_00001,293
948,116.97,0.004,0.0,01100000_00000010,7.606254577636719,_M_00001,293
949,116.95,0.002,0.0,01100000_00100010,7.63945460319519,_M_00001,293
950,116.95,0.006,-0.1,01100000_00100010,7.672644138336182,_M_00001,293
951,116.95,0.006,-0.2,01100000_00100010,7.705850839614868,_M_00001,293
952,116.95,0.002,-0.2,01100000_00100010,7.739020586013794,_M_00001,293
953,116.93,0.004,-0.4,01100000_00100010,7.77224588394165,_M_00001,293
954,117.09,0.004,-0.2,01100000_00100010,7.805443286895752,_M_00001,293
955,117.02,0.004,-0.3,01100000_00100010,7.838638782501221,_M_00001,293
956,116.93,0.004,-0.2,01100000_00100010,7.871826171875,_M_00001,293
957,116.98,0.006,-0.1,01100000_00100010,7.9050421714782715,_M_00001,293
958,116.97,0.008,-0.1,01100000_00100010,7.942694425582886,_M_00001,293
959,116.95,0.004,0.0,01100000_00100010,7.975893974304199,_M_00001,293
960,113.08,11.831,1323.4,01100000_00010010,6.024110317230225,_M_00004,292
961,113.15,11.839,1325.3,01100000_00010010,6.041593790054321,_M_00004,292
962,113.1,11.833,1323.8,01100000_00010010,6.074813365936279,_M_00004,292
963,113.1,11.835,1324.2,01100000_00010010,6.108031272888184,_M_00004,292
964,113.08,11.833,1323.8,01100000_00010010,6.141244888305664,_M_00004,292
965,113.08,11.835,1323.9,01100000_00010010,6.174426555633545,_M_00004,292
966,113.1,11.833,1324.0,01100000_00010010,6.2076592445373535,_M_00004,292
967,113.1,11.837,1324.3,01100000_00010010,6.240844249725342,_M_00004,292
968,113.1,11.833,1323.9,01100000_00010010,6.274057388305664,_M_00004,292
969,113.08,11.831,1323.7,01100000_00010010,6.307283401489258,_M_00004,292
970,113.08,11.831,1323.5,01100000_00010010,6.340463638305664,_M_00004,292
971,113.1,11.829,1323.5,01100000_00010010,6.373607158660889,_M_00004,292
972,113.1,11.833,1323.7,01100000_00010010,6.406816005706787,_M_00004,292
973,113.1,11.835,1324.0,01100000_00010010,6.440043926239014,_M_00004,292
974,113.08,11.829,1323.4,01100000_00010010,6.473215818405151,_M_00004,292
975,113.11,11.835,1324.3,01100000_00010010,6.509230852127075,_M_00004,292
976,113.1,11.831,1323.7,01100000_00010010,6.53983998298645,_M_00004,292
977,113.11,11.833,1323.9,01100000_00010010,6.57306432723999,_M_00004,292
978,113.1,11.829,1323.5,01100000_00010010,6.6061789989471436,_M_00004,292
979,113.1,11.831,1323.7,01100000_00010010,6.6391637325286865,_M_00004,292
980,113.11,11.831,1323.8,01100000_00010010,6.6723878383636475,_M_00004,292
981,113.11,11.835,1324.4,01100000_00010010,6.705582618713379,_M_00004,292
982,113.11,11.833,1324.0,01100000_00010010,6.742844581604004,_M_00004,292
983,113.11,11.835,1324.2,01100000_00010010,6.776038408279419,_M_00004,292
984,113.1,11.829,1323.5,01100000_00010010,6.809260845184326,_M_00004,292
985,113.08,11.827,1323.1,01100000_00010010,6.84245753288269,_M_00004,292
986,113.1,11.833,1324.0,01100000_00010010,6.875661134719849,_M_00004,292
987,113.11,11.831,1323.9,01100000_00010010,6.908863306045532,_M_00004,292
988,113.1,11.833,1324.0,01100000_00010010,6.9420647621154785,_M_00004,292
989,113.1,11.829,1323.5,01100000_00010010,6.975445032119751,_M_00004,292
990,115.94,0.004,0.0,01100000_00110010,6.024110317230225,_M_00002,292
991,116.01,0.006,0.0,01100000_00000010,6.041593790054321,_M_00002,292
992,115.94,0.006,0.4,01100000_00110010,6.074813365936279,_M_00002,292
993,115.94,0.008,0.1,01100000_00010010,6.108031272888184,_M_00002,292
994,116.01,0.006,0.4,01100000_00110010,6.141244888305664,_M_00002,292
995,115.96,0.004,0.0,01100000_00100010,6.174426555633545,_M_00002,292
996,115.94,0.006,-0.1,01100000_00000010,6.2076592445373535,_M_00002,292
997,116.03,0.008,-0.2,01100000_00100010,6.240844249725342,_M_00002,292
998,115.96,0.006,-0.5,01100000_00000010,6.274057388305664,_M_00002,292
999,115.96,0.006,-0.1,01100000_00100010,6.307283401489258,_M_00002,292
1000,116.05,0.006,-0.1,01100000_00100010,6.340463638305664,_M_00002,292
1001,115.96,0.006,0.0,01100000_00000010,6.373607158660889,_M_00002,292
1002,115.96,0.004,0.0,01100000_00000010,6.406816005706787,_M_00002,292
1003,115.99,0.008,-0.3,01100000_00000010,6.440043926239014,_M_00002,292
1004,115.97,0.006,0.0,01100000_00100010,6.473215818405151,_M_00002,292
1005,115.94,0.006,0.1,01100000_00010010,6.509230852127075,_M_00002,292
1006,116.03,0.004,0.0,01100000_00100010,6.53983998298645,_M_00002,292
1007,115.87,0.006,0.0,01100000_00110010,6.57306432723999,_M_00002,292
1008,115.92,0.008,-0.3,01100000_00000010,6.6061789989471436,_M_00002,292
1009,115.96,0.004,-0.1,01100000_00100010,6.6391637325286865,_M_00002,292
1010,115.94,0.008,0.4,01100000_00110010,6.6723878383636475,_M_00002,292
1011,115.92,0.008,0.3,01100000_00010010,6.705582618713379,_M_00002,292
1012,116.05,0.004,0.1,01100000_00010010,6.742844581604004,_M_00002,292
1013,116.01,0.006,0.1,01100000_00110010,6.776038408279419,_M_00002,292
1014,115.97,0.008,0.2,01100000_00110010,6.809260845184326,_M_00002,292
1015,116.05,0.006,0.3,01100000_00110010,6.84245753288269,_M_00002,292
1016,116.01,0.008,0.0,01100000_00110010,6.875661134719849,_M_00002,292
1017,116.01,0.004,0.0,01100000_00010010,6.908863306045532,_M_00002,292
1018,116.05,0.006,0.2,01100000_00110010,6.9420647621154785,_M_00002,292
1019,115.97,0.006,0.3,01100000_00110010,6.975445032119751,_M_00002,292
1020,117.03,0.006,0.0,01100000_00000010,6.024110317230225,_M_00005,292
1021,116.99,0.008,0.4,01100000_00110010,6.041593790054321,_M_00005,292
1022,117.03,0.006,0.1,01100000_00110010,6.074813365936279,_M_00005,292
1023,117.01,0.008,0.3,01100000_00110010,6.108031272888184,_M_00005,292
1024,116.99,0.006,0.4,01100000_00110010,6.141244888305664,_M_00005,292
1025,117.01,0.008,0.1,01100000_00110010,6.174426555633545,_M_00005,292
1026,116.99,0.006,0.5,01100000_00110010,6.2076592445373535,_M_00005,292
1027,116.97,0.006,0.0,01100000_00110010,6.240844249725342,_M_00005,292
1028,117.03,0.008,-0.4,01100000_00100010,6.274057388305664,_M_00005,292
1029,117.01,0.006,0.0,01100000_00010010,6.307283401489258,_M_00005,292
1030,116.99,0.008,0.0,01100000_00000010,6.340463638305664,_M_00005,292
1031,117.01,0.008,0.1,01100000_00010010,6.373607158660889,_M_00005,292
1032,116.99,0.008,0.2,01100000_00010010,6.406816005706787,_M_00005,292
1033,117.01,0.006,0.6,01100000_00110010,6.440043926239014,_M_00005,292
1034,117.03,0.008,0.4,01100000_00010010,6.473215818405151,_M_00005,292
1035,117.01,0.006,0.3,01100000_00010010,6.509230852127075,_M_00005,292
1036,117.01,0.008,0.0,01100000_00100010,6.53983998298645,_M_00005,292
1037,117.05,0.008,-0.4,01100000_00000010,6.57306432723999,_M_00005,292
1038,117.08,0.008,0.1,01100000_00110010,6.6061789989471436,_M_00005,292
1039,117.06,0.006,-0.2,01100000_00100010,6.6391637325286865,_M_00005,292
1040,117.1,0.006,0.0,01100000_00010010,6.6723878383636475,_M_00005,292
1041,117.06,0.006,-0.1,01100000_00000010,6.705582618713379,_M_00005,292
1042,117.08,0.006,-0.2,01100000_00000010,6.742844581604004,_M_00005,292
1043,117.05,0.006,0.1,01100000_00010010,6.776038408279419,_M_00005,292
1044,117.08,0.006,-0.1,01100000_00000010,6.809260845184326,_M_00005,292
1045,117.06,0.008,-0.3,01100000_00000010,6.84245753288269,_M_00005,292
1046,117.1,0.004,0.1,01100000_00110010,6.875661134719849,_M_00005,292
1047,116.97,0.006,0.0,01100000_00010010,6.908863306045532,_M_00005,292
1048,117.03,0.008,0.2,01100000_00110010,6.9420647621154785,_M_00005,292
1049,117.06,0.008,0.1,01100000_00110010,6.975445032119751,_M_00005,292
1050,116.93,0.004,0.1,01100000_00110010,6.024110317230225,_M_00001,292
1051,116.98,0.004,-0.2,01100000_00100010,6.041593790054321,_M_00001,292
1052,116.95,0.004,-0.2,01100000_00100010,6.074813365936279,_M_00001,292
1053,116.93,0.004,-0.4,01100000_00000010,6.108031272888184,_M_00001,292
1054,116.98,0.002,-0.2,01100000_00000010,6.141244888305664,_M_00001,292
1055,116.93,0.006,-0.2,01100000_00100010,6.174426555633545,_M_00001,292
1056,116.91,0.004,0.0,01100000_00010010,6.2076592445373535,_M_00001,292
1057,116.97,0.004,-0.1,01100000_00000010,6.240844249725342,_M_00001,292
1058,116.91,0.006,-0.1,01100000_00100010,6.274057388305664,_M_00001,292
1059,116.93,0.004,-0.1,01100000_00100010,6.307283401489258,_M_00001,292
1060,116.95,0.006,-0.2,01100000_00100010,6.340463638305664,_M_00001,292
1061,116.93,0.004,0.0,01100000_00100010,6.373607158660889,_M_00001,292
1062,116.98,0.006,-0.4,01100000_00100010,6.406816005706787,_M_00001,292
1063,117.02,0.004,-0.1,01100000_00100010,6.440043926239014,_M_00001,292
1064,117.0,0.004,0.1,01100000_00110010,6.473215818405151,_M_00001,292
1065,117.0,0.006,-0.4,01100000_00100010,6.509230852127075,_M_00001,292
1066,117.0,0.004,-0.6,01100000_00100010,6.53983998298645,_M_00001,292
1067,117.0,0.004,-0.3,01100000_00000010,6.57306432723999,_M_00001,292
1068,116.98,0.004,0.0,01100000_00100010,6.6061789989471436,_M_00001,292
1069,117.0,0.004,-0.1,01100000_00100010,6.6391637325286865,_M_00001,292
1070,117.02,0.004,0.0,01100000_00110010,6.6723878383636475,_M_00001,292
1071,116.98,0.004,0.0,01100000_00100010,6.705582618713379,_M_00001,292
1072,116.98,0.004,-0.4,01100000_00100010,6.742844581604004,_M_00001,292
1073,117.0,0.002,0.0,01100000_00010010,6.776038408279419,_M_00001,292
1074,117.0,0.004,0.0,01100000_00100010,6.809260845184326,_M_00001,292
1075,117.02,0.002,-0.1,01100000_00100010,6.84245753288269,_M_00001,292
1076,116.98,0.004,-0.4,01100000_00100010,6.875661134719849,_M_00001,292
1077,117.0,0.004,-0.1,01100000_00100010,6.908863306045532,_M_00001,292
1078,117.02,0.004,0.0,01100000_00100010,6.9420647621154785,_M_00001,292
1079,117.0,0.004,-0.4,01100000_00000010,6.975445032119751,_M_00001,292
1080,113.08,11.833,1323.8,01100000_00010010,5.020110845565796,_M_00004,291
1081,113.08,11.833,1323.6,01100000_00010010,5.038153886795044,_M_00004,291
1082,113.08,11.831,1323.6,01100000_00010010,5.071353912353516,_M_00004,291
1083,113.1,11.833,1323.9,01100000_00010010,5.1045308113098145,_M_00004,291
1084,113.08,11.831,1323.5,01100000_00010010,5.137789249420166,_M_00004,291
1085,113.08,11.835,1323.9,01100000_00010010,5.171091794967651,_M_00004,291
1086,113.08,11.831,1323.5,01100000_00010010,5.20447301864624,_M_00004,291
1087,113.08,11.835,1324.1,01100000_00010010,5.237752676010132,_M_00004,291
1088,113.1,11.833,1323.8,01100000_00010010,5.271122217178345,_M_00004,291
1089,113.08,11.833,1323.8,01100000_00010010,5.304517984390259,_M_00004,291
1090,113.08,11.833,1323.8,01100000_00010010,5.337773561477661,_M_00004,291
1091,113.08,11.833,1323.7,01100000_00010010,5.371213674545288,_M_00004,291
1092,113.08,11.833,1323.9,01100000_00010010,5.409448623657227,_M_00004,291
1093,113.1,11.837,1324.3,01100000_00010010,5.442453622817993,_M_00004,291
1094,113.08,11.833,1323.6,01100000_00010010,5.475681304931641,_M_00004,291
1095,113.08,11.831,1323.4,01100000_00010010,5.509045124053955,_M_00004,291
1096,113.1,11.835,1324.1,01100000_00010010,5.542230129241943,_M_00004,291
1097,113.1,11.841,1324.8,01100000_00010010,5.575441837310791,_M_00004,291
1098,113.1,11.835,1324.2,01100000_00010010,5.608659982681274,_M_00004,291
1099,113.08,11.829,1323.3,01100000_00010010,5.641859769821167,_M_00004,291
1100,113.08,11.829,1323.2,01100000_00010010,5.675049781799316,_M_00004,291
1101,113.1,11.833,1323.9,01100000_00010010,5.709365129470825,_M_00004,291
1102,113.1,11.833,1323.8,01100000_00010010,5.742576837539673,_M_00004,291
1103,113.1,11.833,1324.0,01100000_00010010,5.775776386260986,_M_00004,291
1104,113.1,11.833,1323.7,01100000_00010010,5.808995246887207,_M_00004,291
1105,113.08,11.833,1323.7,01100000_00010010,5.842355251312256,_M_00004,291
1106,113.08,11.835,1323.9,01100000_00010010,5.87558126449585,_M_00004,291
1107,113.1,11.835,1324.1,01100000_00010010,5.908778667449951,_M_00004,291
1108,113.1,11.837,1324.3,01100000_00010010,5.941988945007324,_M_00004,291
1109,113.08,11.833,1323.6,01100000_00010010,5.975210189819336,_M_00004,291
1110,115.99,0.004,0.2,01100000_00010010,5.020110845565796,_M_00002,291
1111,115.96,0.008,-0.2,01100000_00000010,5.038153886795044,_M_00002,291
1112,115.94,0.006,0.1,01100000_00110010,5.071353912353516,_M_00002,291
1113,115.97,0.008,0.0,01100000_00010010,5.1045308113098145,_M_00002,291
1114,115.94,0.006,0.0,01100000_00110010,5.137789249420166,_M_00002,291
1115,115.94,0.004,-0.1,01100000_00000010,5.171091794967651,_M_00002,291
1116,115.94,0.008,0.0,01100000_00110010,5.20447301864624,_M_00002,291
1117,115.92,0.008,0.3,01100000_00010010,5.237752676010132,_M_00002,291
1118,115.9,0.008,0.1,01100000_00010010,5.271122217178345,_M_00002,291
1119,115.96,0.004,0.0,01100000_00100010,5.304517984390259,_M_00002,291
1120,116.01,0.006,0.2,01100000_00110010,5.337773561477661,_M_00002,291
1121,115.97,0.006,-0.2,01100000_00000010,5.371213674545288,_M_00002,291
1122,116.01,0.006,-0.2,01100000_00000010,5.409448623657227,_M_00002,291
1123,115.88,0.008,-0.2,01100000_00000010,5.442453622817993,_M_00002,291
1124,115.96,0.006,0.1,01100000_00110010,5.475681304931641,_M_00002,291
1125,115.97,0.004,0.0,01100000_00110010,5.509045124053955,_M_00002,291
1126,115.97,0.006,-0.2,01100000_00000010,5.542230129241943,_M_00002,291
1127,115.94,0.006,0.4,01100000_00110010,5.575441837310791,_M_00002,291
1128,115.97,0.006,0.0,01100000_00000010,5.608659982681274,_M_00002,291
1129,115.97,0.006,0.0,01100000_00100010,5.641859769821167,_M_00002,291
1130,115.94,0.006,-0.1,01100000_00100010,5.675049781799316,_M_00002,291
1131,116.01,0.004,0.1,01100000_00110010,5.709365129470825,_M_00002,291
1132,116.05,0.01,-0.2,01100000_00100010,5.742576837539673,_M_00002,291
1133,116.01,0.004,0.0,01100000_00010010,5.775776386260986,_M_00002,291
1134,116.01,0.006,-0.3,01100000_00000010,5.808995246887207,_M_00002,291
1135,116.07,0.006,0.2,01100000_00010010,5.842355251312256,_M_00002,291
1136,116.03,0.006,0.6,01100000_00010010,5.87558126449585,_M_00002,291
1137,115.99,0.006,0.0,01100000_00110010,5.908778667449951,_M_00002,291
1138,116.07,0.006,-0.1,01100000_00100010,5.941988945007324,_M_00002,291
1139,115.88,0.006,0.2,01100000_00010010,5.975210189819336,_M_00002,291
1140,117.05,0.008,-0.1,01100000_00100010,5.020110845565796,_M_00005,291
1141,117.03,0.006,-0.2,01100000_00000010,5.038153886795044,_M_00005,291
1142,117.01,0.006,0.3,01100000_00110010,5.071353912353516,_M_00005,291
1143,117.03,0.006,0.5,01100000_00010010,5.1045308113098145,_M_00005,291
1144,117.01,0.006,-0.2,01100000_00000010,5.137789249420166,_M_00005,291
1145,117.01,0.006,0.1,01100000_00110010,5.171091794967651,_M_00005,291
1146,117.01,0.006,-0.1,01100000_00100010,5.20447301864624,_M_00005,291
1147,116.99,0.006,0.0,01100000_00000010,5.237752676010132,_M_00005,291
1148,116.99,0.006,0.0,01100000_00010010,5.271122217178345,_M_00005,291
1149,117.05,0.006,0.1,01100000_00010010,5.304517984390259,_M_00005,291
1150,117.03,0.006,-0.1,01100000_00100010,5.337773561477661,_M_00005,291
1151,117.01,0.008,-0.2,01100000_00100010,5.371213674545288,_M_00005,291
1152,117.05,0.008,-0.1,01100000_00000010,5.409448623657227,_M_00005,291
1153,117.03,0.006,0.2,01100000_00010010,5.442453622817993,_M_00005,291
1154,117.03,0.008,0.4,01100000_00110010,5.475681304931641,_M_00005,291
1155,117.08,0.008,0.1,01100000_00110010,5.509045124053955,_M_00005,291
1156,117.03,0.006,-0.1,01100000_00000010,5.542230129241943,_M_00005,291
1157,117.08,0.006,-0.1,01100000_00100010,5.575441837310791,_M_00005,291
1158,117.12,0.008,0.0,01100000_00000010,5.608659982681274,_M_00005,291
1159,117.08,0.006,0.0,01100000_00010010,5.641859769821167,_M_00005,291
1160,117.1,0.008,0.1,01100000_00110010,5.675049781799316,_M_00005,291
1161,117.12,0.008,-0.2,01100000_00100010,5.709365129470825,_M_00005,291
1162,117.06,0.008,0.4,01100000_00010010,5.742576837539673,_M_00005,291
1163,117.1,0.004,-0.2,01100000_00000010,5.775776386260986,_M_00005,291
1164,117.12,0.006,0.1,01100000_00010010,5.808995246887207,_M_00005,291
1165,117.06,0.008,-0.2,01100000_00100010,5.842355251312256,_M_00005,291
1166,117.1,0.008,-0.4,01100000_00000010,5.87558126449585,_M_00005,291
1167,117.1,0.008,0.4,01100000_00110010,5.908778667449951,_M_00005,291
1168,116.94,0.008,0.0,01100000_00110010,5.941988945007324,_M_00005,291
1169,117.03,0.008,-0.1,01100000_00100010,5.975210189819336,_M_00005,291
1170,116.93,0.004,0.0,01100000_00100010,5.020110845565796,_M_00001,291
1171,117.02,0.004,-0.1,01100000_00100010,5.038153886795044,_M_00001,291
1172,117.02,0.002,-0.2,01100000_00100010,5.071353912353516,_M_00001,291
1173,117.04,0.004,-0.1,01100000_00100010,5.1045308113098145,_M_00001,291
1174,117.02,0.002,-0.1,01100000_00100010,5.137789249420166,_M_00001,291
1175,117.02,0.004,0.0,01100000_00100010,5.171091794967651,_M_00001,291
1176,117.04,0.004,0.2,01100000_00110010,5.20447301864624,_M_00001,291
1177,117.02,0.004,-0.1,01100000_00100010,5.237752676010132,_M_00001,291
1178,117.02,0.004,0.0,01100000_00100010,5.271122217178345,_M_00001,291
1179,117.08,0.004,0.3,01100000_00110010,5.304517984390259,_M_00001,291
1180,117.02,0.004,-0.2,01100000_00100010,5.337773561477661,_M_00001,291
1181,117.02,0.004,-0.4,01100000_00000010,5.371213674545288,_M_00001,291
1182,116.95,0.004,-0.3,01100000_00000010,5.409448623657227,_M_00001,291
1183,116.98,0.004,-0.1,01100000_00100010,5.442453622817993,_M_00001,291
1184,116.97,0.004,-0.3,01100000_00100010,5.475681304931641,_M_00001,291
1185,116.97,0.004,-0.2,01100000_00000010,5.509045124053955,_M_00001,291
1186,116.98,0.004,0.1,01100000_00110010,5.542230129241943,_M_00001,291
1187,116.95,0.004,-0.4,01100000_00100010,5.575441837310791,_M_00001,291
1188,116.95,0.004,-0.4,01100000_00100010,5.608659982681274,_M_00001,291
1189,117.0,0.004,-0.2,01100000_00100010,5.641859769821167,_M_00001,291
1190,116.95,0.004,-0.1,01100000_00100010,5.675049781799316,_M_00001,291
1191,116.95,0.004,0.0,01100000_00110010,5.709365129470825,_M_00001,291
1192,117.0,0.002,-0.2,01100000_00000010,5.742576837539673,_M_00001,291
1193,116.95,0.008,-0.2,01100000_00100010,5.775776386260986,_M_00001,291
1194,116.95,0.006,-0.4,01100000_00100010,5.808995246887207,_M_00001,291
1195,117.0,0.006,0.0,01100000_00100010,5.842355251312256,_M_00001,291
1196,116.95,0.002,-0.3,01100000_00100010,5.87558126449585,_M_00001,291
1197,116.93,0.004,0.0,01100000_00100010,5.908778667449951,_M_00001,291
1198,116.98,0.006,0.0,01100000_00000010,5.941988945007324,_M_00001,291
1199,116.93,0.004,-0.2,01100000_00100010,5.975210189819336,_M_00001,291
1200,113.15,11.844,1325.7,01100000_00010010,4.022602558135986,_M_00004,290
1201,113.13,11.842,1325.2,01100000_00010010,4.042137145996094,_M_00004,290
1202,113.11,11.838,1324.6,01100000_00010010,4.075329780578613,_M_00004,290
1203,113.13,11.84,1325.1,01100000_00010010,4.108538866043091,_M_00004,290
1204,113.13,11.842,1325.5,01100000_00010010,4.141727924346924,_M_00004,290
1205,113.13,11.84,1325.2,01100000_00010010,4.174937963485718,_M_00004,290
1206,113.1,11.837,1324.3,01100000_00010010,4.208142995834351,_M_00004,290
1207,113.08,11.835,1323.9,01100000_00010010,4.241380929946899,_M_00004,290
1208,113.08,11.835,1324.1,01100000_00010010,4.27458119392395,_M_00004,290
1209,113.1,11.839,1324.5,01100000_00010010,4.307806968688965,_M_00004,290
1210,113.1,11.837,1324.2,01100000_00010010,4.340975522994995,_M_00004,290
1211,113.1,11.837,1324.3,01100000_00010010,4.374179840087891,_M_00004,290
1212,113.08,11.833,1323.8,01100000_00010010,4.407367944717407,_M_00004,290
1213,113.08,11.835,1324.0,01100000_00010010,4.440550804138184,_M_00004,290
1214,113.1,11.835,1324.0,01100000_00010010,4.473753213882446,_M_00004,290
1215,113.1,11.835,1324.1,01100000_00010010,4.50695013999939,_M_00004,290
1216,113.1,11.835,1324.1,01100000_00010010,4.540133237838745,_M_00004,290
1217,113.1,11.835,1324.1,01100000_00010010,4.573356866836548,_M_00004,290
1218,113.1,11.833,1323.7,01100000_00010010,4.606576681137085,_M_00004,290
1219,113.08,11.833,1323.7,01100000_00010010,4.639751195907593,_M_00004,290
1220,113.08,11.835,1324.0,01100000_00010010,4.672949314117432,_M_00004,290
1221,113.08,11.835,1323.8,01100000_00010010,4.706132173538208,_M_00004,290
1222,113.06,11.831,1323.4,01100000_00010010,4.739320993423462,_M_00004,290
1223,113.08,11.833,1323.8,01100000_00010010,4.772520065307617,_M_00004,290
1224,113.08,11.833,1323.7,01100000_00010010,4.80573582649231,_M_00004,290
1225,113.1,11.839,1324.4,01100000_00010010,4.838963031768799,_M_00004,290
1226,113.08,11.835,1324.1,01100000_00010010,4.872153997421265,_M_00004,290
1227,113.08,11.833,1323.6,01100000_00010010,4.905348300933838,_M_00004,290
1228,113.08,11.831,1323.4,01100000_00010010,4.93854832649231,_M_00004,290
1229,113.08,11.831,1323.5,01100000_00010010,4.97174334526062,_M_00004,290
1230,115.9,0.006,0.0,01100000_00010010,4.022602558135986,_M_00002,290
1231,116.01,0.006,0.4,01100000_00110010,4.042137145996094,_M_00002,290
1232,115.96,0.004,0.4,01100000_00010010,4.075329780578613,_M_00002,290
1233,115.97,0.006,0.1,01100000_00110010,4.108538866043091,_M_00002,290
1234,115.99,0.004,-0.2,01100000_00000010,4.141727924346924,_M_00002,290
1235,115.97,0.006,0.1,01100000_00010010,4.174937963485718,_M_00002,290
1236,115.97,0.006,-0.1,01100000_00000010,4.208142995834351,_M_00002,290
1237,116.03,0.008,0.2,01100000_00110010,4.241380929946899,_M_00002,290
1238,115.96,0.006,0.0,01100000_00100010,4.27458119392395,_M_00002,290
1239,115.99,0.006,0.0,01100000_00110010,4.307806968688965,_M_00002,290
1240,116.03,0.008,-0.2,01100000_00100010,4.340975522994995,_M_00002,290
1241,115.97,0.006,-0.2,01100000_00100010,4.374179840087891,_M_00002,290
1242,115.99,0.008,0.5,01100000_00010010,4.407367944717407,_M_00002,290
1243,115.99,0.004,-0.2,01100000_00100010,4.440550804138184,_M_00002,290
1244,115.97,0.004,-0.2,01100000_00000010,4.473753213882446,_M_00002,290
1245,116.03,0.006,0.1,01100000_00110010,4.50695013999939,_M_00002,290
1246,116.07,0.008,0.1,01100000_00110010,4.540133237838745,_M_00002,290
1247,116.01,0.006,-0.1,01100000_00100010,4.573356866836548,_M_00002,290
1248,116.03,0.006,0.0,01100000_00110010,4.606576681137085,_M_00002,290
1249,116.05,0.004,0.1,01100000_00010010,4.639751195907593,_M_00002,290
1250,115.99,0.006,0.0,01100000_00000010,4.672949314117432,_M_00002,290
1251,115.97,0.006,0.2,01100000_00110010,4.706132173538208,_M_00002,290
1252,115.94,0.004,0.1,01100000_00010010,4.739320993423462,_M_00002,290
1253,115.94,0.006,-0.2,01100000_00000010,4.772520065307617,_M_00002,290
1254,115.97,0.006,0.0,01100000_00010010,4.80573582649231,_M_00002,290
1255,115.94,0.006,0.0,01100000_00110010,4.838963031768799,_M_00002,290
1256,115.94,0.006,-0.2,01100000_00100010,4.872153997421265,_M_00002,290
1257,115.94,0.006,0.0,01100000_00110010,4.905348300933838,_M_00002,290
1258,115.94,0.008,0.0,01100000_00110010,4.93854832649231,_M_00002,290
1259,115.96,0.004,-0.1,01100000_00000010,4.97174334526062,_M_00002,290
1260,117.06,0.006,-0.1,01100000_00000010,4.022602558135986,_M_00005,290
1261,117.03,0.008,-0.5,01100000_00100010,4.042137145996094,_M_00005,290
1262,116.99,0.006,-0.5,01100000_00000010,4.075329780578613,_M_00005,290
1263,117.06,0.006,0.0,01100000_00110010,4.108538866043091,_M_00005,290
1264,117.01,0.006,-0.4,01100000_00100010,4.141727924346924,_M_00005,290
1265,117.08,0.008,0.1,01100000_00010010,4.174937963485718,_M_00005,290
1266,117.15,0.008,0.2,01100000_00010010,4.208142995834351,_M_00005,290
1267,117.01,0.004,0.3,01100000_00110010,4.241380929946899,_M_00005,290
1268,116.99,0.006,0.0,01100000_00100010,4.27458119392395,_M_00005,290
1269,117.08,0.006,0.0,01100000_00110010,4.307806968688965,_M_00005,290
1270,116.96,0.006,-0.1,01100000_00100010,4.340975522994995,_M_00005,290
1271,117.01,0.008,0.3,01100000_00110010,4.374179840087891,_M_00005,290
1272,117.08,0.006,0.0,01100000_00100010,4.407367944717407,_M_00005,290
1273,117.01,0.004,-0.1,01100000_00000010,4.440550804138184,_M_00005,290
1274,116.97,0.004,0.0,01100000_00110010,4.473753213882446,_M_00005,290
1275,117.14,0.006,0.3,01100000_00110010,4.50695013999939,_M_00005,290
1276,117.06,0.006,0.0,01100000_00100010,4.540133237838745,_M_00005,290
1277,117.06,0.008,0.0,01100000_00010010,4.573356866836548,_M_00005,290
1278,117.1,0.006,-0.3,01100000_00100010,4.606576681137085,_M_00005,290
1279,117.01,0.008,-0.1,01100000_00000010,4.639751195907593,_M_00005,290
1280,116.99,0.006,0.0,01100000_00110010,4.672949314117432,_M_00005,290
1281,117.05,0.004,0.1,01100000_00010010,4.706132173538208,_M_00005,290
1282,117.06,0.006,0.0,01100000_00000010,4.739320993423462,_M_00005,290
1283,117.05,0.008,0.0,01100000_00000010,4.772520065307617,_M_00005,290
1284,117.08,0.008,-0.1,01100000_00100010,4.80573582649231,_M_00005,290
1285,117.06,0.008,-0.2,01100000_00100010,4.838963031768799,_M_00005,290
1286,117.06,0.006,-0.2,01100000_00100010,4.872153997421265,_M_00005,290
1287,117.01,0.008,0.0,01100000_00010010,4.905348300933838,_M_00005,290
1288,116.97,0.008,0.7,01100000_00110010,4.93854832649231,_M_00005,290
1289,117.01,0.004,0.2,01100000_00110010,4.97174334526062,_M_00005,290
1290,116.95,0.004,0.0,01100000_00000010,4.022602558135986,_M_00001,290
1291,116.97,0.004,-0.1,01100000_00100010,4.042137145996094,_M_00001,290
1292,116.91,0.006,0.0,01100000_00100010,4.075329780578613,_M_00001,290
1293,116.97,0.004,-0.3,01100000_00100010,4.108538866043091,_M_00001,290
