,volts,amps,power,sysstatus,timestamp,M_ID,packet_num
3463,116.01,0.002,0.0,01100000_00100010,1.7256934642791748,_M_00002,243
3464,116.01,0.002,0.0,01100000_00110010,1.742300271987915,_M_00002,243
3465,116.01,0.006,0.0,01100000_00000010,1.758920669555664,_M_00002,243
3466,116.03,0.004,0.1,01100000_00010010,1.77553391456604,_M_00002,243
3467,116.01,0.004,0.0,01100000_00010010,1.7921240329742432,_M_00002,243
3468,116.01,0.004,-0.3,01100000_00000010,1.8087716102600098,_M_00002,243
3469,116.03,0.004,0.1,01100000_00110010,1.8253428936004639,_M_00002,243
3470,116.01,0.004,0.0,01100000_00000010,1.8419535160064697,_M_00002,243
3471,116.01,0.004,0.0,01100000_00000010,1.8585584163665771,_M_00002,243
3472,116.03,0.004,-0.1,01100000_00100010,1.8753209114074707,_M_00002,243
3473,116.01,0.002,-0.1,01100000_00000010,1.8917641639709473,_M_00002,243
3474,116.01,0.002,0.0,01100000_00000010,1.9083771705627441,_M_00002,243
3475,116.05,0.004,0.2,01100000_00010010,1.9251325130462646,_M_00002,243
3476,116.01,0.002,0.0,01100000_00000010,1.9417262077331543,_M_00002,243
3477,116.01,0.004,0.1,01100000_00110010,1.9583487510681152,_M_00002,243
3478,116.05,0.006,0.3,01100000_00110010,1.9749507904052734,_M_00002,243
3479,116.01,0.004,0.3,01100000_00110010,1.9915454387664795,_M_00002,243
3480,116.01,0.006,0.0,01100000_00100010,0.004329204559326172,_M_00002,242
3481,116.03,0.004,0.1,01100000_00010010,0.02083420753479004,_M_00002,242
3482,116.01,0.004,-0.1,01100000_00100010,0.037430763244628906,_M_00002,242
3483,116.01,0.0,0.0,01100000_00000010,0.05424165725708008,_M_00002,242
3484,116.03,0.004,0.0,01100000_00110010,0.07085537910461426,_M_00002,242
3485,116.01,0.004,0.3,01100000_00010010,0.08751773834228516,_M_00002,242
3486,116.01,0.004,0.2,01100000_00110010,0.10412740707397461,_M_00002,242
3487,116.05,0.002,0.0,01100000_00010010,0.12073040008544922,_M_00002,242
3488,116.01,0.004,0.2,01100000_00110010,0.1375260353088379,_M_00002,242
3489,115.99,0.004,0.1,01100000_00110010,0.15425515174865723,_M_00002,242
3490,116.05,0.006,0.0,01100000_00110010,0.17081141471862793,_M_00002,242
3491,115.99,0.002,0.1,01100000_00010010,0.1874246597290039,_M_00002,242
3492,116.01,0.002,0.2,01100000_00010010,0.20419526100158691,_M_00002,242
3493,116.07,0.004,0.0,01100000_00100010,0.22086071968078613,_M_00002,242
3494,116.01,0.004,0.5,01100000_00010010,0.2375037670135498,_M_00002,242
3495,116.01,0.006,0.1,01100000_00010010,0.25411152839660645,_M_00002,242
3496,116.05,0.004,0.0,01100000_00010010,0.2707197666168213,_M_00002,242
3497,115.94,0.004,0.1,01100000_00110010,0.2875247001647949,_M_00002,242
3498,116.01,0.004,-0.2,01100000_00000010,0.3041853904724121,_M_00002,242
3499,116.03,0.002,0.2,01100000_00110010,0.32102394104003906,_M_00002,242
3500,115.99,0.004,0.2,01100000_00010010,0.3378007411956787,_M_00002,242
3501,116.01,0.004,-0.1,01100000_00000010,0.3544638156890869,_M_00002,242
3502,116.03,0.002,0.1,01100000_00010010,0.3709604740142822,_M_00002,242
3503,116.03,0.002,0.0,01100000_00100010,0.38747262954711914,_M_00002,242
3504,116.01,0.004,0.1,01100000_00010010,0.40409111976623535,_M_00002,242
3505,116.03,0.004,0.1,01100000_00010010,0.42085838317871094,_M_00002,242
3506,116.05,0.004,0.2,01100000_00010010,0.43756842613220215,_M_00002,242
3507,115.94,0.004,0.1,01100000_00110010,0.45415282249450684,_M_00002,242
3508,116.05,0.004,0.2,01100000_00110010,0.47075963020324707,_M_00002,242
3509,116.01,0.002,0.1,01100000_00010010,0.4875447750091553,_M_00002,242
3510,116.01,0.002,0.2,01100000_00010010,0.5041909217834473,_M_00002,242
3511,116.05,0.004,-0.1,01100000_00100010,0.5208497047424316,_M_00002,242
3512,115.96,0.004,0.1,01100000_00010010,0.537438154220581,_M_00002,242
3513,115.99,0.004,0.4,01100000_00110010,0.5541126728057861,_M_00002,242
3514,116.05,0.004,0.0,01100000_00000010,0.5708675384521484,_M_00002,242
3515,115.96,0.004,0.3,01100000_00110010,0.5875058174133301,_M_00002,242
3516,115.99,0.004,0.0,01100000_00100010,0.6041097640991211,_M_00002,242
3517,116.03,0.004,0.0,01100000_00100010,0.6207215785980225,_M_00002,242
3518,116.03,0.004,0.1,01100000_00110010,0.6375331878662109,_M_00002,242
3519,115.99,0.004,0.0,01100000_00010010,0.6541838645935059,_M_00002,242
3520,116.05,0.004,0.2,01100000_00010010,0.6708056926727295,_M_00002,242
3521,116.03,0.004,0.1,01100000_00110010,0.6874082088470459,_M_00002,242
3522,115.99,0.004,0.0,01100000_00100010,0.7041852474212646,_M_00002,242
3523,116.03,0.004,0.2,01100000_00110010,0.7208602428436279,_M_00002,242
3524,116.03,0.002,0.0,01100000_00010010,0.7374942302703857,_M_00002,242
3525,115.99,0.004,0.2,01100000_00110010,0.7541012763977051,_M_00002,242
3526,116.03,0.002,-0.1,01100000_00100010,0.7707178592681885,_M_00002,242
3527,116.01,0.002,0.0,01100000_00110010,0.787513256072998,_M_00002,242
3528,115.99,0.004,-0.2,01100000_00100010,0.8041872978210449,_M_00002,242
3529,116.03,0.004,0.0,01100000_00100010,0.820810079574585,_M_00002,242
3530,116.03,0.004,-0.1,01100000_00100010,0.8374147415161133,_M_00002,242
3531,115.99,0.006,-0.1,01100000_00000010,0.854189395904541,_M_00002,242
3532,116.03,0.004,0.0,01100000_00100010,0.8708584308624268,_M_00002,242
3533,116.03,0.004,-0.1,01100000_00000010,0.8874869346618652,_M_00002,242
3534,115.97,0.006,0.0,01100000_00000010,0.9040927886962891,_M_00002,242
3535,116.03,0.002,0.1,01100000_00010010,0.9207103252410889,_M_00002,242
3536,116.05,0.002,0.2,01100000_00010010,0.9375243186950684,_M_00002,242
3537,115.99,0.006,0.4,01100000_00110010,0.9541816711425781,_M_00002,242
3538,116.01,0.002,0.0,01100000_00100010,0.9707791805267334,_M_00002,242
3539,116.05,0.002,0.0,01100000_00100010,0.9873871803283691,_M_00002,242
3540,116.07,0.004,0.2,01100000_00010010,10.010784149169922,_M_00002,241
3541,115.99,0.004,0.2,01100000_00010010,10.025564908981323,_M_00002,241
3542,116.05,0.004,0.1,01100000_00110010,10.041956424713135,_M_00002,241
3543,115.99,0.004,0.0,01100000_00010010,10.058571100234985,_M_00002,241
3544,116.05,0.002,0.0,01100000_00100010,10.07508659362793,_M_00002,241
3545,115.97,0.002,0.1,01100000_00010010,10.09160327911377,_M_00002,241
3546,116.08,0.004,0.1,01100000_00110010,10.108333110809326,_M_00002,241
3547,115.96,0.002,-0.1,01100000_00000010,10.124822616577148,_M_00002,241
3548,115.99,0.004,0.1,01100000_00110010,10.141403913497925,_M_00002,241
3549,116.08,0.004,0.4,01100000_00110010,10.158002614974976,_M_00002,241
3550,115.96,0.004,-0.1,01100000_00000010,10.174608707427979,_M_00002,241
3551,115.97,0.004,0.0,01100000_00100010,10.191222190856934,_M_00002,241
3552,116.1,0.002,0.2,01100000_00010010,10.20781397819519,_M_00002,241
3553,115.99,0.004,0.3,01100000_00010010,10.224433422088623,_M_00002,241
3554,115.97,0.002,-0.1,01100000_00000010,10.241029977798462,_M_00002,241
3555,116.08,0.004,0.0,01100000_00100010,10.257628440856934,_M_00002,241
3556,115.99,0.004,-0.3,01100000_00100010,10.274253606796265,_M_00002,241
3557,116.05,0.006,0.0,01100000_00010010,10.29083776473999,_M_00002,241
3558,116.01,0.002,-0.1,01100000_00000010,10.310411930084229,_M_00002,241
3559,116.07,0.004,-0.2,01100000_00100010,10.324297428131104,_M_00002,241
3560,115.97,0.002,-0.1,01100000_00000010,10.340856075286865,_M_00002,241
3561,116.01,0.002,0.1,01100000_00010010,10.357271432876587,_M_00002,241
3562,116.07,0.004,0.0,01100000_00010010,10.373870611190796,_M_00002,241
3563,115.99,0.004,0.0,01100000_00100010,10.390475988388062,_M_00002,241
3564,116.1,0.004,0.0,01100000_00110010,10.407069683074951,_M_00002,241
3565,115.97,0.004,0.2,01100000_00110010,10.423694133758545,_M_00002,241
3566,115.97,0.004,0.1,01100000_00010010,10.440284013748169,_M_00002,241
3567,116.12,0.002,0.1,01100000_00010010,10.456902503967285,_M_00002,241
3568,115.99,0.004,0.0,01100000_00010010,10.473477125167847,_M_00002,241
3569,115.96,0.004,0.1,01100000_00010010,10.490095376968384,_M_00002,241
3570,116.01,0.004,0.0,01100000_00100010,10.506630897521973,_M_00002,241
3571,115.99,0.004,0.0,01100000_00100010,10.5232994556427,_M_00002,241
3572,115.99,0.004,0.2,01100000_00010010,10.539896726608276,_M_00002,241
3573,116.07,0.004,-0.1,01100000_00100010,10.556568384170532,_M_00002,241
3574,116.01,0.004,0.0,01100000_00100010,10.573156595230103,_M_00002,241
3575,115.99,0.004,0.0,01100000_00010010,10.589654445648193,_M_00002,241
3576,116.05,0.004,0.0,01100000_00000010,10.606295585632324,_M_00002,241
3577,116.01,0.004,0.0,01100000_00110010,10.622843265533447,_M_00002,241
3578,115.99,0.004,0.2,01100000_00010010,10.639468669891357,_M_00002,241
3579,116.07,0.004,-0.1,01100000_00000010,10.656077146530151,_M_00002,241
3580,116.01,0.004,0.3,01100000_00110010,10.672666549682617,_M_00002,241
3581,115.92,0.004,0.1,01100000_00110010,10.689304828643799,_M_00002,241
3582,116.05,0.004,0.1,01100000_00010010,10.705839395523071,_M_00002,241
3583,115.99,0.002,-0.1,01100000_00100010,10.722443580627441,_M_00002,241
3584,116.01,0.002,0.1,01100000_00010010,10.73902416229248,_M_00002,241
3585,116.07,0.004,0.2,01100000_00010010,10.755660057067871,_M_00002,241
3586,115.99,0.006,-0.1,01100000_00000010,10.772318363189697,_M_00002,241
3587,115.99,0.004,0.0,01100000_00000010,10.788848638534546,_M_00002,241
3588,116.05,0.002,0.0,01100000_00110010,10.80543851852417,_M_00002,241
3589,115.99,0.002,0.2,01100000_00110010,10.822077989578247,_M_00002,241
3590,115.99,0.004,0.1,01100000_00110010,10.838660955429077,_M_00002,241
3591,115.99,0.004,0.0,01100000_00000010,10.855247259140015,_M_00002,241
3592,115.99,0.002,-0.1,01100000_00000010,10.871845245361328,_M_00002,241
3593,115.92,0.004,0.2,01100000_00110010,10.888422012329102,_M_00002,241
3594,116.07,0.004,0.0,01100000_00110010,10.90499997138977,_M_00002,241
3595,115.99,0.002,0.1,01100000_00110010,10.921631574630737,_M_00002,241
3596,115.92,0.004,-0.3,01100000_00100010,10.938218593597412,_M_00002,241
3597,116.07,0.002,0.1,01100000_00010010,10.95484972000122,_M_00002,241
3598,115.99,0.004,0.2,01100000_00010010,10.971415281295776,_M_00002,241
3599,116.01,0.004,0.0,01100000_00100010,10.987996339797974,_M_00002,241
3600,116.07,0.002,-0.1,01100000_00000010,9.00781798362732,_M_00002,240
3601,116.07,0.004,-0.4,01100000_00000010,9.02092981338501,_M_00002,240
3602,116.03,0.002,-0.1,01100000_00000010,9.037535667419434,_M_00002,240
3603,116.05,0.004,-0.3,01100000_00000010,9.054181814193726,_M_00002,240
3604,116.05,0.004,-0.1,01100000_00100010,9.070991516113281,_M_00002,240
3605,116.01,0.004,0.0,01100000_00010010,9.087754011154175,_M_00002,240
3606,116.07,0.004,0.0,01100000_00110010,9.105104923248291,_M_00002,240
3607,115.97,0.004,0.0,01100000_00000010,9.120911359786987,_M_00002,240
3608,116.03,0.004,0.0,01100000_00110010,9.137455940246582,_M_00002,240
3609,116.05,0.006,0.2,01100000_00010010,9.154085636138916,_M_00002,240
3610,115.97,0.004,0.0,01100000_00010010,9.170872926712036,_M_00002,240
3611,116.05,0.002,0.4,01100000_00110010,9.187567949295044,_M_00002,240
3612,116.07,0.004,0.0,01100000_00110010,9.204117774963379,_M_00002,240
3613,115.97,0.004,0.2,01100000_00110010,9.220722675323486,_M_00002,240
3614,116.01,0.004,-0.1,01100000_00100010,9.237523317337036,_M_00002,240
3615,116.05,0.004,-0.4,01100000_00100010,9.254182577133179,_M_00002,240
3616,116.07,0.006,0.2,01100000_00110010,9.270795345306396,_M_00002,240
3617,115.94,0.004,0.2,01100000_00010010,9.287401914596558,_M_00002,240
3618,116.03,0.004,0.2,01100000_00010010,9.30419111251831,_M_00002,240
3619,116.05,0.004,0.0,01100000_00000010,9.320859909057617,_M_00002,240
3620,116.01,0.006,0.2,01100000_00010010,9.337497234344482,_M_00002,240
3621,116.03,0.002,-0.2,01100000_00000010,9.354113817214966,_M_00002,240
3622,116.03,0.004,0.0,01100000_00100010,9.37072229385376,_M_00002,240
3623,116.01,0.004,0.2,01100000_00010010,9.387523651123047,_M_00002,240
3624,116.01,0.004,0.0,01100000_00010010,9.4041907787323,_M_00002,240
3625,116.03,0.004,0.0,01100000_00000010,9.420790195465088,_M_00002,240
3626,116.01,0.004,0.2,01100000_00010010,9.437397718429565,_M_00002,240
3627,116.01,0.004,0.2,01100000_00110010,9.454188346862793,_M_00002,240
3628,116.05,0.002,-0.1,01100000_00000010,9.47086215019226,_M_00002,240
3629,116.01,0.004,0.4,01100000_00010010,9.487490177154541,_M_00002,240
3630,116.01,0.004,0.0,01100000_00000010,9.504117488861084,_M_00002,240
3631,116.07,0.006,0.0,01100000_00000010,9.520722150802612,_M_00002,240
3632,116.01,0.004,0.3,01100000_00010010,9.537517309188843,_M_00002,240
3633,116.01,0.004,0.0,01100000_00110010,9.554183959960938,_M_00002,240
3634,116.07,0.004,0.0,01100000_00110010,9.570801258087158,_M_00002,240
3635,116.01,0.004,-0.1,01100000_00100010,9.587409496307373,_M_00002,240
3636,116.03,0.002,0.0,01100000_00010010,9.6042160987854,_M_00002,240
3637,116.05,0.002,-0.1,01100000_00000010,9.62085247039795,_M_00002,240
3638,115.94,0.004,-0.1,01100000_00000010,9.63748812675476,_M_00002,240
3639,116.03,0.004,0.0,01100000_00100010,9.654135704040527,_M_00002,240
3640,116.05,0.002,0.0,01100000_00010010,9.670899391174316,_M_00002,240
3641,115.96,0.004,0.0,01100000_00000010,9.687570095062256,_M_00002,240
3642,116.01,0.006,-0.1,01100000_00100010,9.704363584518433,_M_00002,240
3643,116.05,0.004,0.0,01100000_00010010,9.720947980880737,_M_00002,240
3644,115.94,0.002,-0.1,01100000_00100010,9.737574577331543,_M_00002,240
3645,116.01,0.004,0.2,01100000_00010010,9.754240036010742,_M_00002,240
3646,115.9,0.004,0.1,01100000_00110010,9.77586054801941,_M_00002,240
3647,115.99,0.004,-0.1,01100000_00100010,9.792447566986084,_M_00002,240
3648,115.99,0.004,-0.1,01100000_00000010,9.804234027862549,_M_00002,240
3649,116.01,0.002,0.2,01100000_00110010,9.825647115707397,_M_00002,240
3650,116.03,0.002,-0.2,01100000_00100010,9.842293739318848,_M_00002,240
3651,116.08,0.004,0.0,01100000_00010010,9.858901023864746,_M_00002,240
3652,115.97,0.006,0.4,01100000_00110010,9.875680446624756,_M_00002,240
3653,116.07,0.002,0.2,01100000_00110010,9.892168998718262,_M_00002,240
3654,116.01,0.002,0.0,01100000_00110010,9.908719778060913,_M_00002,240
3655,115.99,0.004,-0.2,01100000_00000010,9.925490140914917,_M_00002,240
3656,115.97,0.002,0.1,01100000_00010010,9.942097187042236,_M_00002,240
3657,116.08,0.004,0.0,01100000_00100010,9.958694458007812,_M_00002,240
3658,115.99,0.002,0.1,01100000_00010010,9.975311994552612,_M_00002,240
3659,115.97,0.004,0.0,01100000_00110010,9.99189281463623,_M_00002,240
3660,116.03,0.004,0.0,01100000_00010010,8.007534742355347,_M_00002,239
3661,115.99,0.004,-0.3,01100000_00100010,8.02096176147461,_M_00002,239
3662,115.97,0.002,0.0,01100000_00100010,8.038341522216797,_M_00002,239
3663,116.05,0.004,0.1,01100000_00110010,8.05431580543518,_M_00002,239
3664,116.01,0.004,0.1,01100000_00010010,8.071196794509888,_M_00002,239
3665,115.99,0.002,0.2,01100000_00010010,8.08762788772583,_M_00002,239
3666,116.03,0.004,0.2,01100000_00010010,8.104316473007202,_M_00002,239
3667,116.01,0.004,0.2,01100000_00010010,8.12091875076294,_M_00002,239
3668,116.01,0.004,0.2,01100000_00110010,8.13744831085205,_M_00002,239
3669,116.01,0.004,0.0,01100000_00010010,8.154260635375977,_M_00002,239
3670,115.92,0.004,-0.3,01100000_00100010,8.170927286148071,_M_00002,239
3671,116.01,0.006,0.1,01100000_00110010,8.187528610229492,_M_00002,239
3672,116.01,0.006,0.0,01100000_00110010,8.204129457473755,_M_00002,239
3673,115.99,0.006,0.1,01100000_00010010,8.220730304718018,_M_00002,239
3674,116.01,0.004,0.0,01100000_00010010,8.23753309249878,_M_00002,239
3675,116.03,0.004,0.1,01100000_00010010,8.254191398620605,_M_00002,239
3676,116.01,0.006,-0.2,01100000_00000010,8.27082872390747,_M_00002,239
3677,116.01,0.004,0.0,01100000_00100010,8.287436962127686,_M_00002,239
3678,116.05,0.004,0.0,01100000_00010010,8.304043292999268,_M_00002,239
3679,116.01,0.004,0.0,01100000_00000010,8.320866584777832,_M_00002,239
3680,115.99,0.004,-0.1,01100000_00000010,8.33752703666687,_M_00002,239
3681,116.05,0.004,0.0,01100000_00000010,8.354129552841187,_M_00002,239
3682,116.01,0.004,0.0,01100000_00100010,8.370742797851562,_M_00002,239
3683,116.01,0.004,0.2,01100000_00010010,8.38753080368042,_M_00002,239
3684,115.99,0.004,0.2,01100000_00110010,8.404187679290771,_M_00002,239
3685,115.96,0.002,0.0,01100000_00000010,8.420802593231201,_M_00002,239
3686,115.94,0.004,0.5,01100000_00110010,8.437395095825195,_M_00002,239
3687,116.05,0.004,-0.1,01100000_00100010,8.454198598861694,_M_00002,239
3688,116.03,0.004,0.1,01100000_00110010,8.470859050750732,_M_00002,239
3689,116.01,0.004,0.0,01100000_00100010,8.487487077713013,_M_00002,239
3690,116.05,0.002,0.2,01100000_00010010,8.504077196121216,_M_00002,239
3691,115.96,0.004,-0.3,01100000_00100010,8.520856380462646,_M_00002,239
3692,116.05,0.004,0.1,01100000_00010010,8.537534713745117,_M_00002,239
3693,115.99,0.004,0.0,01100000_00010010,8.554155111312866,_M_00002,239
3694,116.03,0.004,-0.3,01100000_00100010,8.570771932601929,_M_00002,239
3695,116.01,0.004,0.3,01100000_00110010,8.587377786636353,_M_00002,239
3696,116.07,0.004,0.0,01100000_00100010,8.604189395904541,_M_00002,239
3697,115.96,0.004,0.2,01100000_00110010,8.620839357376099,_M_00002,239
3698,116.01,0.006,0.0,01100000_00000010,8.637444972991943,_M_00002,239
3699,116.05,0.006,0.0,01100000_00010010,8.654195547103882,_M_00002,239
3700,115.99,0.006,0.3,01100000_00110010,8.670854806900024,_M_00002,239
3701,116.03,0.006,0.3,01100000_00010010,8.687518119812012,_M_00002,239
3702,116.05,0.002,0.1,01100000_00110010,8.704122543334961,_M_00002,239
3703,116.03,0.004,0.0,01100000_00010010,8.720727443695068,_M_00002,239
3704,116.03,0.004,-0.2,01100000_00000010,8.737523555755615,_M_00002,239
3705,116.05,0.006,0.3,01100000_00110010,8.754191160202026,_M_00002,239
3706,115.99,0.004,0.0,01100000_00010010,8.7707998752594,_M_00002,239
3707,116.03,0.004,0.0,01100000_00010010,8.787406206130981,_M_00002,239
3708,116.05,0.004,-0.2,01100000_00100010,8.80418848991394,_M_00002,239
3709,116.03,0.004,0.0,01100000_00010010,8.820856809616089,_M_00002,239
3710,116.03,0.004,0.2,01100000_00010010,8.837501049041748,_M_00002,239
3711,116.07,0.004,0.0,01100000_00000010,8.854116916656494,_M_00002,239
3712,116.03,0.004,0.0,01100000_00000010,8.870721340179443,_M_00002,239
3713,116.03,0.004,0.0,01100000_00100010,8.887527227401733,_M_00002,239
3714,116.07,0.006,0.2,01100000_00010010,8.904184818267822,_M_00002,239
3715,115.96,0.004,0.2,01100000_00010010,8.920780181884766,_M_00002,239
3716,116.03,0.004,0.0,01100000_00100010,8.937391757965088,_M_00002,239
3717,116.07,0.002,0.0,01100000_00000010,8.954180479049683,_M_00002,239
3718,115.99,0.004,-0.2,01100000_00100010,8.970861196517944,_M_00002,239
3719,116.01,0.002,0.0,01100000_00100010,8.987466812133789,_M_00002,239
3720,116.07,0.004,0.0,01100000_00000010,7.0083534717559814,_M_00002,238
3721,116.01,0.004,0.0,01100000_00000010,7.021009206771851,_M_00002,238
3722,116.01,0.004,0.0,01100000_00010010,7.039434432983398,_M_00002,238
3723,116.07,0.004,0.0,01100000_00010010,7.054330110549927,_M_00002,238
3724,116.01,0.004,0.0,01100000_00010010,7.070898532867432,_M_00002,238
3725,116.01,0.004,0.0,01100000_00010010,7.087521076202393,_M_00002,238
3726,116.07,0.002,-0.1,01100000_00000010,7.104186534881592,_M_00002,238
3727,116.01,0.004,0.2,01100000_00110010,7.120940208435059,_M_00002,238
3728,116.03,0.002,0.0,01100000_00010010,7.137532472610474,_M_00002,238
3729,116.05,0.004,0.0,01100000_00100010,7.15420126914978,_M_00002,238
3730,116.01,0.004,0.0,01100000_00110010,7.1708149909973145,_M_00002,238
3731,116.03,0.002,-0.1,01100000_00100010,7.187420845031738,_M_00002,238
3732,116.05,0.004,0.1,01100000_00010010,7.204192876815796,_M_00002,238
3733,116.01,0.004,-0.1,01100000_00000010,7.220867872238159,_M_00002,238
3734,116.01,0.006,-0.1,01100000_00100010,7.237511396408081,_M_00002,238
3735,116.07,0.004,-0.1,01100000_00000010,7.254173517227173,_M_00002,238
3736,115.99,0.004,0.1,01100000_00010010,7.270787239074707,_M_00002,238
3737,116.01,0.004,0.0,01100000_00010010,7.287527084350586,_M_00002,238
3738,116.08,0.002,0.1,01100000_00010010,7.304197549819946,_M_00002,238
3739,116.01,0.002,-0.1,01100000_00100010,7.320796012878418,_M_00002,238
3740,116.01,0.002,0.1,01100000_00010010,7.337409257888794,_M_00002,238
3741,116.08,0.004,0.0,01100000_00000010,7.354194402694702,_M_00002,238
3742,116.01,0.002,0.1,01100000_00110010,7.37087082862854,_M_00002,238
3743,116.01,0.004,0.2,01100000_00010010,7.387510061264038,_M_00002,238
3744,116.07,0.006,0.0,01100000_00100010,7.404094457626343,_M_00002,238
3745,116.01,0.004,0.0,01100000_00000010,7.420854806900024,_M_00002,238
3746,115.99,0.004,0.1,01100000_00110010,7.437527418136597,_M_00002,238
3747,116.05,0.004,-0.1,01100000_00000010,7.454188346862793,_M_00002,238
3748,116.01,0.004,-0.2,01100000_00000010,7.4708099365234375,_M_00002,238
3749,115.99,0.004,0.0,01100000_00010010,7.487389087677002,_M_00002,238
3750,116.07,0.006,-0.2,01100000_00100010,7.5041961669921875,_M_00002,238
3751,115.99,0.004,-0.1,01100000_00000010,7.5208845138549805,_M_00002,238
3752,115.99,0.006,-0.2,01100000_00100010,7.537482976913452,_M_00002,238
3753,116.07,0.004,0.0,01100000_00010010,7.55410099029541,_M_00002,238
3754,115.99,0.002,0.1,01100000_00110010,7.570866823196411,_M_00002,238
3755,115.92,0.002,0.0,01100000_00010010,7.587527275085449,_M_00002,238
3756,116.07,0.004,-0.1,01100000_00000010,7.604146242141724,_M_00002,238
3757,115.96,0.004,-0.2,01100000_00000010,7.620763063430786,_M_00002,238
3758,116.05,0.004,0.3,01100000_00010010,7.63752555847168,_M_00002,238
3759,116.03,0.004,0.0,01100000_00110010,7.654195547103882,_M_00002,238
3760,116.05,0.004,0.2,01100000_00010010,7.670864105224609,_M_00002,238
3761,115.97,0.002,0.3,01100000_00110010,7.687455415725708,_M_00002,238
3762,116.1,0.004,0.1,01100000_00110010,7.704078912734985,_M_00002,238
3763,115.99,0.004,0.0,01100000_00010010,7.7208991050720215,_M_00002,238
3764,116.03,0.004,0.0,01100000_00000010,7.737527847290039,_M_00002,238
3765,116.03,0.002,0.0,01100000_00100010,7.75417685508728,_M_00002,238
3766,116.07,0.004,0.1,01100000_00110010,7.770782470703125,_M_00002,238
3767,115.97,0.004,0.4,01100000_00010010,7.7873921394348145,_M_00002,238
3768,116.08,0.004,-0.1,01100000_00000010,7.804184198379517,_M_00002,238
3769,115.99,0.004,-0.3,01100000_00100010,7.8208653926849365,_M_00002,238
3770,115.92,0.004,-0.2,01100000_00000010,7.8374621868133545,_M_00002,238
3771,116.05,0.004,0.1,01100000_00010010,7.85407829284668,_M_00002,238
3772,115.97,0.004,-0.2,01100000_00100010,7.870920419692993,_M_00002,238
3773,115.99,0.004,0.2,01100000_00010010,7.887521266937256,_M_00002,238
3774,116.03,0.004,-0.3,01100000_00000010,7.904148101806641,_M_00002,238
3775,115.97,0.004,0.0,01100000_00100010,7.920757532119751,_M_00002,238
3776,115.99,0.002,-0.2,01100000_00100010,7.937519550323486,_M_00002,238
3777,116.03,0.002,0.0,01100000_00000010,7.954188585281372,_M_00002,238
3778,115.99,0.004,0.0,01100000_00010010,7.970886468887329,_M_00002,238
3779,115.97,0.004,0.2,01100000_00010010,7.987442970275879,_M_00002,238
3780,116.05,0.004,0.0,01100000_00000010,6.008331775665283,_M_00002,237
3781,116.03,0.004,0.0,01100000_00000010,6.024802207946777,_M_00002,237
3782,116.03,0.006,-0.3,01100000_00000010,6.041417598724365,_M_00002,237
3783,116.05,0.002,0.0,01100000_00100010,6.057989120483398,_M_00002,237
3784,116.03,0.006,0.3,01100000_00010010,6.074624538421631,_M_00002,237
3785,116.03,0.006,0.0,01100000_00110010,6.091350317001343,_M_00002,237
3786,116.07,0.004,0.0,01100000_00000010,6.108048677444458,_M_00002,237
3787,116.03,0.002,0.0,01100000_00010010,6.124741077423096,_M_00002,237
3788,116.03,0.006,0.1,01100000_00110010,6.141052961349487,_M_00002,237
3789,116.08,0.004,0.0,01100000_00010010,6.157655954360962,_M_00002,237
3790,115.96,0.004,0.3,01100000_00110010,6.174252986907959,_M_00002,237
3791,116.03,0.004,0.1,01100000_00110010,6.190823078155518,_M_00002,237
3792,116.08,0.004,0.0,01100000_00010010,6.207453727722168,_M_00002,237
3793,116.03,0.004,0.5,01100000_00010010,6.224040269851685,_M_00002,237
3794,116.03,0.006,0.0,01100000_00010010,6.240631341934204,_M_00002,237
3795,116.07,0.002,0.1,01100000_00110010,6.2572245597839355,_M_00002,237
3796,116.03,0.002,-0.1,01100000_00100010,6.273821592330933,_M_00002,237
3797,116.03,0.004,0.0,01100000_00100010,6.2904229164123535,_M_00002,237
3798,116.07,0.006,-0.4,01100000_00000010,6.307050943374634,_M_00002,237
3799,116.03,0.004,0.0,01100000_00100010,6.323641300201416,_M_00002,237
3800,116.03,0.002,0.4,01100000_00110010,6.340223789215088,_M_00002,237
3801,116.05,0.004,-0.1,01100000_00000010,6.356834173202515,_M_00002,237
3802,116.03,0.002,0.1,01100000_00010010,6.373430490493774,_M_00002,237
3803,116.01,0.004,0.3,01100000_00110010,6.390138864517212,_M_00002,237
3804,116.07,0.004,0.1,01100000_00110010,6.406666278839111,_M_00002,237
3805,116.03,0.004,-0.1,01100000_00000010,6.423241376876831,_M_00002,237
3806,115.99,0.002,0.2,01100000_00110010,6.4398369789123535,_M_00002,237
3807,116.07,0.004,0.0,01100000_00000010,6.456423997879028,_M_00002,237
3808,116.03,0.004,-0.1,01100000_00000010,6.473041296005249,_M_00002,237
3809,115.99,0.004,0.1,01100000_00010010,6.489663362503052,_M_00002,237
3810,116.05,0.0,0.1,01100000_00110010,6.504464387893677,_M_00002,237
3811,116.03,0.004,-0.1,01100000_00000010,6.522830247879028,_M_00002,237
3812,116.01,0.002,0.0,01100000_00010010,6.539425373077393,_M_00002,237
3813,116.03,0.004,0.0,01100000_00110010,6.5560266971588135,_M_00002,237
3814,115.96,0.006,0.2,01100000_00010010,6.572675466537476,_M_00002,237
3815,116.03,0.002,0.1,01100000_00110010,6.5892109870910645,_M_00002,237
3816,116.05,0.002,0.0,01100000_00000010,6.6058125495910645,_M_00002,237
