,volts,amps,power,sysstatus,timestamp,M_ID
6981,115.49,0.041,0.3,01100000_00110010,2.354152918,_M_00005
6982,115.42,0.041,0.2,01100000_00110010,2.371097803,_M_00005
6983,115.49,0.041,0.3,01100000_00110010,2.388043404,_M_00005
6984,115.49,0.048,0.1,01100000_00110010,2.403991699,_M_00005
6985,115.42,0.045,0.5,01100000_00110010,2.420937061,_M_00005
6986,115.49,0.045,0.3,01100000_00110010,2.437872648,_M_00005
6987,115.49,0.043,0.3,01100000_00110010,2.454883099,_M_00005
6988,115.51,0.043,0.3,01100000_00110010,2.470771551,_M_00005
6989,115.44,0.041,0.5,01100000_00110010,2.487704277,_M_00005
6990,115.51,0.043,0.3,01100000_00110010,2.504653454,_M_00005
6991,115.51,0.043,0.3,01100000_00110010,2.521596193,_M_00005
6992,115.51,0.043,0.5,01100000_00110010,2.53753686,_M_00005
6993,115.51,0.043,0.2,01100000_00110010,2.554481983,_M_00005
6994,115.47,0.043,0.4,01100000_00110010,2.571423769,_M_00005
6995,115.4,0.045,0.3,01100000_00110010,2.587369204,_M_00005
6996,115.47,0.041,0,01100000_00110010,2.604318857,_M_00005
6997,115.47,0.043,0.6,01100000_00110010,2.621256828,_M_00005
6998,115.49,0.045,0.5,01100000_00110010,2.638210297,_M_00005
6999,115.42,0.043,0,01100000_00110010,2.654147625,_M_00005
7000,115.51,0.041,0.6,01100000_00110010,2.671095848,_M_00005
7001,115.49,0.045,0.5,01100000_00110010,2.688032389,_M_00005
7002,115.49,0.043,0,01100000_00110010,2.70497632,_M_00005
7003,115.49,0.045,0.3,01100000_00110010,2.720927477,_M_00005
7004,115.49,0.041,0.2,01100000_00110010,2.737867117,_M_00005
7005,115.47,0.043,0.5,01100000_00110010,2.754785061,_M_00005
7006,115.49,0.043,0,01100000_00110010,2.770680189,_M_00005
7007,115.49,0.045,0.3,01100000_00110010,2.78770113,_M_00005
7008,115.42,0.041,0.3,01100000_00110010,2.804639578,_M_00005
7009,115.51,0.041,0,01100000_00110010,2.82158494,_M_00005
7010,115.4,0.043,0.2,01100000_00110010,2.83753252,_M_00005
7011,115.47,0.045,0.3,01100000_00110010,2.854472637,_M_00005
7012,115.45,0.043,0.2,01100000_00110010,2.871415377,_M_00005
7013,115.45,0.043,0.3,01100000_00110010,2.887363911,_M_00005
7014,115.44,0.045,0.4,01100000_00110010,2.904306889,_M_00005
7015,115.45,0.045,0,01100000_00110010,2.921248436,_M_00005
7016,115.47,0.043,0.4,01100000_00110010,2.938191891,_M_00005
7017,115.45,0.045,0.4,01100000_00110010,2.954137087,_M_00005
7018,115.47,0.043,0.4,01100000_00110010,2.971083641,_M_00005
7019,115.47,0.048,0.5,01100000_00110010,2.988035917,_M_00005
7020,115.47,0.045,0.3,01100000_00110010,3.004988432,_M_00005
7021,115.45,0.048,0.1,01100000_00110010,3.020922422,_M_00005
7022,115.47,0.041,0.4,01100000_00110010,3.037859678,_M_00005
7023,115.45,0.045,0.3,01100000_00110010,3.054798365,_M_00005
7024,115.45,0.045,0,01100000_00100010,3.07074666,_M_00005
7025,115.45,0.045,0.2,01100000_00110010,3.087688923,_M_00005
7026,115.47,0.043,0.3,01100000_00110010,3.104631901,_M_00005
7027,115.47,0.043,0.4,01100000_00110010,3.120577335,_M_00005
7028,115.47,0.043,0.1,01100000_00110010,3.137522697,_M_00005
7029,115.47,0.045,0.7,01100000_00110010,3.154464483,_M_00005
7030,115.47,0.041,0.4,01100000_00110010,3.171407938,_M_00005
7031,115.47,0.041,0.1,01100000_00110010,3.187354088,_M_00005
7032,115.47,0.043,0.5,01100000_00110010,3.20430851,_M_00005
7033,115.47,0.045,0.3,01100000_00110010,3.221239328,_M_00005
7034,115.47,0.045,0.5,01100000_00110010,3.238336325,_M_00005
7035,115.45,0.041,0.7,01100000_00110010,3.25412941,_M_00005
7036,115.45,0.045,0.5,01100000_00110010,3.271076918,_M_00005
7037,115.47,0.043,0.1,01100000_00110010,3.288017035,_M_00005
7038,115.45,0.045,0.4,01100000_00110010,3.304960012,_M_00005
7039,115.45,0.043,0.3,01100000_00110010,3.32091403,_M_00005
7040,115.47,0.043,0,01100000_00110010,3.337850094,_M_00005
7041,115.47,0.041,-0.1,01100000_00100010,3.354790926,_M_00005
7042,115.4,0.041,0.5,01100000_00110010,3.370778799,_M_00005
7043,115.45,0.045,0.3,01100000_00110010,3.387765884,_M_00005
7044,115.47,0.043,0.2,01100000_00110010,3.404726744,_M_00005
7045,115.49,0.043,0.5,01100000_00110010,3.420672655,_M_00005
7046,115.49,0.043,0.1,01100000_00110010,3.43761754,_M_00005
7047,115.49,0.043,0.2,01100000_00110010,3.454558849,_M_00005
7048,115.49,0.045,0.5,01100000_00110010,3.47159481,_M_00005
7049,115.49,0.045,0.1,01100000_00110010,3.487542152,_M_00005
7050,115.49,0.043,0,01100000_00110010,3.504493237,_M_00005
7051,115.47,0.043,0.2,01100000_00110010,3.521428347,_M_00005
7052,115.49,0.045,0.4,01100000_00110010,3.537373781,_M_00005
7053,115.47,0.045,0.5,01100000_00110010,3.554317236,_M_00005
7054,115.49,0.043,0.5,01100000_00110010,3.571264029,_M_00005
7055,115.47,0.045,0.6,01100000_00110010,3.588204145,_M_00005
7056,115.47,0.043,0.1,01100000_00110010,3.604153395,_M_00005
7057,115.47,0.043,0.1,01100000_00110010,3.621092081,_M_00005
7058,115.47,0.043,0.3,01100000_00110010,3.638067484,_M_00005
7059,115.47,0.045,0.5,01100000_00110010,3.654956579,_M_00005
7060,115.45,0.039,0,01100000_00110010,3.670850754,_M_00005
7061,115.45,0.041,0.3,01100000_00110010,3.687897205,_M_00005
7062,115.45,0.043,0,01100000_00110010,3.704850435,_M_00005
7063,115.47,0.043,0.2,01100000_00110010,3.720794201,_M_00005
7064,115.49,0.043,0.1,01100000_00110010,3.73773551,_M_00005
7065,115.49,0.045,0.1,01100000_00110010,3.75467515,_M_00005
7066,115.49,0.045,0,01100000_00110010,3.771603823,_M_00005
7067,115.45,0.045,0,01100000_00110010,3.787559032,_M_00005
7068,115.45,0.043,0.2,01100000_00110010,3.804476738,_M_00005
7069,115.45,0.043,0.2,01100000_00110010,3.821429014,_M_00005
7070,115.45,0.041,0.3,01100000_00110010,3.837364674,_M_00005
7071,115.47,0.043,0,01100000_00110010,3.854322195,_M_00005
7072,115.49,0.045,0.3,01100000_00110010,3.871251345,_M_00005
